Athlete_Name,Country,Coach,Team,Gold_Medals_Per_Country
Verge-depre Anouk,Switzerland,,Heidrich/Gerson,3.0
Kocher Fabienne,Switzerland,,,3.0
Stump Nils,Switzerland,,,3.0
Chinyemba Patrick,Zambia,,,
Zimba Stephen,Zambia,,,
Mulenga Everisto,Zambia,,,
Chitundu Avell,Zambia,Mwape Bruce,Zambia,
Chitundu Avell,Zambia,Kanungo Bergin,Zambia,
Katongo Evarine,Zambia,Mwape Bruce,Zambia,
Katongo Evarine,Zambia,Kanungo Bergin,Zambia,
Belemu Margaret,Zambia,Mwape Bruce,Zambia,
Belemu Margaret,Zambia,Kanungo Bergin,Zambia,
Banda Babra,Zambia,Mwape Bruce,Zambia,
Banda Babra,Zambia,Kanungo Bergin,Zambia,
Chanda Grace,Zambia,Mwape Bruce,Zambia,
Chanda Grace,Zambia,Kanungo Bergin,Zambia,
Khosa Fikile,Zambia,Mwape Bruce,Zambia,
Khosa Fikile,Zambia,Kanungo Bergin,Zambia,
Wilombe Mary,Zambia,Mwape Bruce,Zambia,
Wilombe Mary,Zambia,Kanungo Bergin,Zambia,
Musase Agness,Zambia,Mwape Bruce,Zambia,
Musase Agness,Zambia,Kanungo Bergin,Zambia,
Lungu Ireen,Zambia,Mwape Bruce,Zambia,
Lungu Ireen,Zambia,Kanungo Bergin,Zambia,
Phiri Vast,Zambia,Mwape Bruce,Zambia,
Phiri Vast,Zambia,Kanungo Bergin,Zambia,
Mukwasa Esther,Zambia,Mwape Bruce,Zambia,
Mukwasa Esther,Zambia,Kanungo Bergin,Zambia,
Kundananji Racheal,Zambia,Mwape Bruce,Zambia,
Kundananji Racheal,Zambia,Kanungo Bergin,Zambia,
Mweemba Lushomo,Zambia,Mwape Bruce,Zambia,
Mweemba Lushomo,Zambia,Kanungo Bergin,Zambia,
Siamfuko Esther,Zambia,Mwape Bruce,Zambia,
Siamfuko Esther,Zambia,Kanungo Bergin,Zambia,
Musonda Catherine,Zambia,Mwape Bruce,Zambia,
Musonda Catherine,Zambia,Kanungo Bergin,Zambia,
Mulenga Anita,Zambia,Mwape Bruce,Zambia,
Mulenga Anita,Zambia,Kanungo Bergin,Zambia,
Musole Ngambo,Zambia,Mwape Bruce,Zambia,
Musole Ngambo,Zambia,Kanungo Bergin,Zambia,
Nali Hazel,Zambia,Mwape Bruce,Zambia,
Nali Hazel,Zambia,Kanungo Bergin,Zambia,
Lubandji Ochumba,Zambia,Mwape Bruce,Zambia,
Lubandji Ochumba,Zambia,Kanungo Bergin,Zambia,
Tembo Martha,Zambia,Mwape Bruce,Zambia,
Tembo Martha,Zambia,Kanungo Bergin,Zambia,
Mubanga Hellen,Zambia,Mwape Bruce,Zambia,
Mubanga Hellen,Zambia,Kanungo Bergin,Zambia,
Mungandu Steven,Zambia,,,
Moosa Shaquille,Zambia,,,
Paljk Tilka,Zambia,,,
Njobvu Roda,Zambia,,,
Siame Sydney,Zambia,,,
Demse Solomon,Ethiopia,,,1.0
Dibaba Birhane,Ethiopia,,,1.0
Girma Lamecha,Ethiopia,,,1.0
Beletew Yehualeye,Ethiopia,,,1.0
Gebreezibeher Freweyni,Ethiopia,,,1.0
Barega Selemon,Ethiopia,,,1.0
Girma Tigist,Ethiopia,,,1.0
Abebe Mekides,Ethiopia,,,1.0
Kejelcha Yomif,Ethiopia,,,1.0
Alemu Habitam,Ethiopia,,,1.0
Hailu Lemlem,Ethiopia,,,1.0
Aregawi Berihu,Ethiopia,,,1.0
Gidey Letesenbet,Ethiopia,,,1.0
Desta Netsanet,Ethiopia,,,1.0
Dereje Roza,Ethiopia,,,1.0
Gemechu Tsehay,Ethiopia,,,1.0
Ketema Tigist,Ethiopia,,,1.0
Gebreselama Tsigie,Ethiopia,,,1.0
Gebrhiwet Hagos,Ethiopia,,,1.0
Sime Abrham,Ethiopia,,,1.0
Yimer Zeineba,Ethiopia,,,1.0
Teferi Senbere,Ethiopia,,,1.0
Tsegay Gudaf,Ethiopia,,,1.0
Lemi Teddese,Ethiopia,,,1.0
Muleta Lomi,Ethiopia,,,1.0
Lemma Sisay,Ethiopia,,,1.0
Mengesha Milkesa,Ethiopia,,,1.0
Wole Agrie,Ethiopia,,,1.0
Nberet Melese,Ethiopia,,,1.0
Zeleke Samuel,Ethiopia,,,1.0
Worku Fantu,Ethiopia,,,1.0
Wale Getnet,Ethiopia,,,1.0
Workuha Getachew Wold Eamanuel,Ethiopia,,,1.0
Taye Ejgayehu,Ethiopia,,,1.0
Takele Bikila Tadese,Ethiopia,,,1.0
Wondemagegn Zerfe,Ethiopia,,,1.0
Mesele Worknesh,Ethiopia,,,1.0
Melak Nibret,Ethiopia,,,1.0
Welteji Diribe,Ethiopia,,,1.0
Desisa Lelisa,Ethiopia,,,1.0
Amha Selam,Ethiopia,,,1.0
Muktar Abdelmalik,Ethiopia,,,1.0
Ostapenko Jelena,Latvia,,,1.0
Drysdale Daley Ebony,Jamaica,,,4.0
Graudina Tina,Latvia,,Graudina/Kravcenoka,1.0
Graudina Tina,Latvia,,Plavins/Tocs,1.0
Tocs Edgars,Latvia,,Graudina/Kravcenoka,1.0
Tocs Edgars,Latvia,,Plavins/Tocs,1.0
Plavins Martins,Latvia,,Graudina/Kravcenoka,1.0
Plavins Martins,Latvia,,Plavins/Tocs,1.0
Kravcenoka Anastasija,Latvia,,Graudina/Kravcenoka,1.0
Kravcenoka Anastasija,Latvia,,Plavins/Tocs,1.0
Akmens Roberts,Latvia,,,1.0
Igaune Laura,Latvia,,,1.0
Knight-wisdom Yona,Jamaica,,,4.0
Cakss Gatis,Latvia,,,1.0
Velvere Liga,Latvia,,,1.0
Rumbenieks Arnis,Latvia,,,1.0
Smolonskis Ruslans,Latvia,,,1.0
Palameika Madara,Latvia,,,1.0
Muze Lina,Latvia,,,1.0
Brown Ricardo,Jamaica,,,4.0
Dlamini Thabiso,Eswatini,,,
Cavars Agnis,Latvia,,Latvia,1.0
Miezis Nauris,Latvia,,Latvia,1.0
Krumins Edgars,Latvia,,Latvia,1.0
Hickling Tissanna,Jamaica,,Jamaica,4.0
Gayle Tajay,Jamaica,,Jamaica,4.0
Gaye Demish,Jamaica,,Jamaica,4.0
Forte Julian,Jamaica,,Jamaica,4.0
Goule Natoya,Jamaica,,Jamaica,4.0
Cameron Lloydricia,Jamaica,,Jamaica,4.0
Burchell Remona,Jamaica,,Jamaica,4.0
Ellis Nigel,Jamaica,,Jamaica,4.0
Blake Yohan,Jamaica,,Jamaica,4.0
Dacres Fedrick,Jamaica,,Jamaica,4.0
Bailey Sean,Jamaica,,Jamaica,4.0
Dwyer Rasheed,Jamaica,,Jamaica,4.0
Burrell Keeno,Jamaica,,Jamaica,4.0
Jackson Shericka,Jamaica,,Jamaica,4.0
James Tiffany,Jamaica,,Jamaica,4.0
Anderson Britany,Jamaica,,Jamaica,4.0
Brown Javeir,Jamaica,,Jamaica,4.0
Bromfield Junelle,Jamaica,,Jamaica,4.0
Jenkins Tovea,Jamaica,,Jamaica,4.0
Fraser-pryce Shelly-ann,Jamaica,,Jamaica,4.0
Allen Nathon,Jamaica,,Jamaica,4.0
Williams Kimberly,Jamaica,,Jamaica,4.0
Porter Chanice,Jamaica,,Jamaica,4.0
Praught-leer Aisha,Jamaica,,Jamaica,4.0
Minzie Jevaughn,Jamaica,,Jamaica,4.0
Williams Stacey Ann,Jamaica,,Jamaica,4.0
Thomas-dodd Danniel,Jamaica,,Jamaica,4.0
Young Charokee,Jamaica,,Jamaica,4.0
Parchment Hansle,Jamaica,,Jamaica,4.0
Seville Oblique,Jamaica,,Jamaica,4.0
Mcpherson Stephenie Ann,Jamaica,,Jamaica,4.0
Mcleod Carey,Jamaica,,Jamaica,4.0
Thompson Yanique,Jamaica,,Jamaica,4.0
Lawrence Shadae,Jamaica,,Jamaica,4.0
Ledgister Leonardo,Jamaica,,Jamaica,4.0
Levy Ronald,Jamaica,,Jamaica,4.0
Lemonious Phillip,Jamaica,,Jamaica,4.0
Mcleod Candice,Jamaica,,Jamaica,4.0
Tracey Tyquendo,Jamaica,,Jamaica,4.0
Taylor Christopher,Jamaica,,Jamaica,4.0
Tapper Megan,Jamaica,,Jamaica,4.0
Mcdonald Rusheen,Jamaica,,Jamaica,4.0
Salmon Shiann,Jamaica,,Jamaica,4.0
Smikle Traves,Jamaica,,Jamaica,4.0
Williams Danielle,Jamaica,,Jamaica,4.0
Morrison Natasha,Jamaica,,Jamaica,4.0
Ricketts Shanieka,Jamaica,,Jamaica,4.0
Thomas Damion,Jamaica,,Jamaica,4.0
Mcgregor Roneisha,Jamaica,,Jamaica,4.0
Wright Chad,Jamaica,,Jamaica,4.0
Whyte Ronda,Jamaica,,Jamaica,4.0
Mowatt Kemar,Jamaica,,Jamaica,4.0
Williams Briana,Jamaica,,Jamaica,4.0
Thompson-herah Elaine,Jamaica,,Jamaica,4.0
Borodavko Jevgenijs,Latvia,,,1.0
Matsenjwa Sibusiso,Eswatini,,,
Suharevs Ritvars,Latvia,,,1.0
Plesnieks Arturs,Latvia,,,1.0
Dlamini Simanga,Eswatini,,,
Young Robyn,Eswatini,,,
Svecovs Pavels,Latvia,,,1.0
Kalnins Kalvis,Latvia,,,1.0
Grigorjeva Anastasija,Latvia,,,1.0
Bobrovs Daniils,Latvia,,,1.0
Maluka Ieva,Latvia,,,1.0
Babris Helvijs,Latvia,,,1.0
Petersone Vineta,Latvia,,,1.0
Skujins Toms,Latvia,,,1.0
Neretnieks Kristaps,Latvia,,,1.0
Rasmane Agate,Latvia,,,1.0
Francis Danusia,Jamaica,,,4.0
Atkinson Alia,Jamaica,,,4.0
Dols Keanan,Jamaica,,,4.0
Bin Futais Saif,United Arab Emirates,,,
Scvortov Victor,United Arab Emirates,,,
Remarenco Ivan,United Arab Emirates,,,
Almatrooshi Yousuf,United Arab Emirates,,,
Guem Abraham,South Sudan,,,
Moris Lucia,South Sudan,,,
Devaux Lovell Stephanie,Saint Lucia,,,
Chevrier Luc,Saint Lucia,,,
Spencer Levern,Saint Lucia,,,
Charlemagne Mikaili,Saint Lucia,,,
Zephir Jean-luc,Saint Lucia,,,
Bah Mamadou,Guinea,,,
Toure Mariama,Guinea,,,
Camara Fatoumata Yarie,Guinea,,,
Conte Aissata Denn,Guinea,,,
Bah Mamadou Samba,Guinea,,,
Dhesi Amarveer,Canada,,,7.0
Wiebe Erica Elizabeth,Canada,,,7.0
Steen Jordan,Canada,,,7.0
Lappage Danielle Suzanne,Canada,,,7.0
Fofana Cedric,Canada,,,7.0
Bray-lougheed Alanna,Canada,,,7.0
Citrini Beaulieu Melissa,Canada,,,7.0
De Jonge Mark,Canada,,,7.0
Fitzpatrick Connor,Canada,,,7.0
Abel Jennifer,Canada,,,7.0
Jourdenais Vincent,Canada,,,7.0
Schmidt Madeline,Canada,,,7.0
Varga Roland,Canada,,,7.0
Vincent-lapointe Laurence,Canada,,,7.0
Ware Pamela,Canada,,,7.0
Vincent Katie,Canada,,,7.0
Mctavish Simon,Canada,,,7.0
Zsombor-murray Nathan,Canada,,,7.0
Mckay Caeli,Canada,,,7.0
Malfesi Brian,Canada,,,7.0
Wiens Rylan,Canada,,,7.0
Langlois Andreanne,Canada,,,7.0
Poulin Pierre-luc,Canada,,,7.0
Toth Celina,Canada,,,7.0
Russell Michelle,Canada,,,7.0
Riendeau Vincent,Canada,,,7.0
Matveev Nicholas,Canada,,,7.0
Foreman-mackey Annie,Canada,,Canada,7.0
Jamieson Adam,Canada,,Canada,7.0
Gee Derek,Canada,,Canada,7.0
Foley Michael,Canada,,Canada,7.0
Duehring Jasmin,Canada,,Canada,7.0
De Haitre Vincent,Canada,,Canada,7.0
Bonhomme Ariane,Canada,,Canada,7.0
Genest Lauriane,Canada,,Canada,7.0
Barrette Hugo,Canada,,Canada,7.0
Mitchell Kelsey,Canada,,Canada,7.0
Simmerling Georgia,Canada,,Canada,7.0
Lamoureux Jay,Canada,,Canada,7.0
Wammes Nick,Canada,,Canada,7.0
Orban Sarah,Canada,,Canada,7.0
Blais-belanger Marc-antoine,Canada,,Canada,7.0
Guo Jessica Zi Jia,Canada,,Canada,7.0
Cai Alex,Canada,,Canada,7.0
Broszus Blake,Canada,,Canada,7.0
Gordon Shaul,Canada,,Canada,7.0
Harvey Eleanor,Canada,,Canada,7.0
Goldie Alanna,Canada,,Canada,7.0
Ryan Kelleigh,Canada,,Canada,7.0
Page Gabriella,Canada,,Canada,7.0
Schenkel Eli,Canada,,Canada,7.0
Van Haaster Maximilien,Canada,,Canada,7.0
Klimkait Jessica,Canada,,,7.0
Elnahas Shady,Canada,,,7.0
Guica Ecaterina,Canada,,,7.0
Valois-fortier Antoine,Canada,,,7.0
Margelidon Arthur,Canada,,,7.0
Berger Matt,Canada,,,7.0
Da Silva Myriam,Canada,,,7.0
Bujold Mandy,Canada,,,7.0
Guglia Annie,Canada,,,7.0
Anderson Andy,Canada,,,7.0
Sanford Wyatt,Canada,,,7.0
Papa Micky,Canada,,,7.0
Thibeault Tammara,Canada,,,7.0
Veyre Caroline,Canada,,,7.0
Barrett Stephanie,Canada,,Canada,7.0
Filmer Caileigh,Canada,,,7.0
Kit Kristen,Canada,,,7.0
Gruchalla-wesierski Kasia,Canada,,,7.0
Gadsdon Luke,Canada,,,7.0
Buczek Jakub,Canada,,,7.0
Casson Jennifer,Canada,,,7.0
Grainger Susanne,Canada,,,7.0
Jones Trevor,Canada,,,7.0
Keane Patrick,Canada,,,7.0
Crothers William,Canada,,,7.0
Grauer Stephanie,Canada,,,7.0
Janssens Hillary,Canada,,,7.0
Hare Nicole,Canada,,,7.0
Sevick Jessica,Canada,,,7.0
Lattimer Maxwell,Canada,,,7.0
Mccabe Conlin,Canada,,,7.0
Langerfeld Kai,Canada,,,7.0
Payne Sydney,Canada,,,7.0
Roper Christine,Canada,,,7.0
Martins Jennifer,Canada,,,7.0
Stone Gavin,Canada,,,7.0
Smith Gabrielle,Canada,,,7.0
Mailey Madison,Canada,,,7.0
Roman Lisa,Canada,,,7.0
Wasteneys Avalon,Canada,,,7.0
Moffatt Jill,Canada,,,7.0
Walker Kristina,Canada,,,7.0
Zeeman Carling,Canada,,,7.0
Yong Yvette,Canada,,,7.0
Park Skylar,Canada,,,7.0
Bansley Heather,Canada,,Pavan/Melissa,7.0
Bansley Heather,Canada,,Bansley/Brandie,7.0
Pavan Sarah,Canada,,Pavan/Melissa,7.0
Pavan Sarah,Canada,,Bansley/Brandie,7.0
Wilkerson Brandie,Canada,,Pavan/Melissa,7.0
Wilkerson Brandie,Canada,,Bansley/Brandie,7.0
Fernandez Leylah Annie,Canada,,,7.0
Fichman Sharon,Canada,,,7.0
Auger-aliassime Felix,Canada,,,7.0
Dabrowski Gabriela,Canada,,,7.0
Ho-shue Jason,Canada,,,7.0
Hurlburt-yu Joshua,Canada,,,7.0
Honderich Rachel,Canada,,,7.0
Yang Brian,Canada,,,7.0
Wu Josephine,Canada,,,7.0
Tsai Kristen,Canada,,,7.0
Yakura Nyl,Canada,,,7.0
Li Michelle,Canada,,,7.0
Deslauriers Mario,Canada,,,7.0
Kellock Lindsay,Canada,,,7.0
Fraser-beaulieu Brittany,Canada,,,7.0
Moreira Laliberte Naima,Canada,,,7.0
Loach Colleen,Canada,,,7.0
Phoenix Jessica,Canada,,,7.0
Von Martels Chris,Canada,,,7.0
Palmer James,Canada,,,7.0
Mechielsen Drew,Canada,,,7.0
Douglas Sarah,Canada,,,7.0
Bone Oliver,Canada,,,7.0
Girke Nikola,Canada,,,7.0
Depaul Evan,Canada,,,7.0
Jones William,Canada,,,7.0
Ramshaw Tom,Canada,,,7.0
Ten Hove Alexandra,Canada,,,7.0
Saunders Jacob,Canada,,,7.0
Millen Mariah,Canada,,,7.0
Canuel Karol-ann,Canada,,,7.0
Jackson Alison,Canada,,,7.0
Boivin Guillaume,Canada,,,7.0
Houle Hugo,Canada,,,7.0
Kirchmann Leah,Canada,,,7.0
Woods Michael,Canada,,,7.0
Charron Maude G,Canada,,,7.0
Darsigny Tali,Canada,,,7.0
Santavy Boady Robert,Canada,,,7.0
Leblanc-bazinet Rachel,Canada,,,7.0
Ngarlem Kristel,Canada,,,7.0
Kiejko Lynda,Canada,,,7.0
Hazin Jeremy,Canada,,WANG Zhen / ZHANG Mo,7.0
Wang Zhen,Canada,,WANG Zhen / ZHANG Mo,7.0
Zhang Mo,Canada,,WANG Zhen / ZHANG Mo,7.0
De Grasse Andre,Canada,,Canada,7.0
Butterworth Alycia,Canada,,Canada,7.0
Butterworth Lindsey,Canada,,Canada,7.0
Constantine Kyra,Canada,,Canada,7.0
Gleadle Elizabeth,Canada,,Canada,7.0
Brown Alicia,Canada,,Canada,7.0
Hawthorn Natalia,Canada,,Canada,7.0
Boateng Bismark,Canada,,Canada,7.0
Blake Jerome,Canada,,Canada,7.0
Elmore Malindi,Canada,,Canada,7.0
Bingham Khamica,Canada,,Canada,7.0
Gale Lauren,Canada,,Canada,7.0
Hofbauer Trevor,Canada,,Canada,7.0
Emmanuel Crystal,Canada,,Canada,7.0
Arop Marco,Canada,,Canada,7.0
Hughes Matthew,Canada,,Canada,7.0
Bilodeau Mathieu,Canada,,Canada,7.0
Knight Justyn,Canada,,Canada,7.0
Ahmed Mohammed,Canada,,Canada,7.0
Debues-stafford Gabriela,Canada,,Canada,7.0
Gay John,Canada,,Canada,7.0
Ellenwood Georgia,Canada,,Canada,7.0
Kelly Madeleine,Canada,,Canada,7.0
Kelly Mariah,Canada,,Canada,7.0
Dunfee Evan,Canada,,Canada,7.0
Bishop-nriagu Melissa,Canada,,Canada,7.0
Flanagan Benjamin,Canada,,Canada,7.0
Rodney Brendon,Canada,,Canada,7.0
Mitton Sarah,Canada,,Canada,7.0
Rogers Camryn,Canada,,Canada,7.0
Mcdonald Natassha,Canada,,Canada,7.0
Newell Anicka,Canada,,Canada,7.0
Mason Michael,Canada,,Canada,7.0
Wodak Natasha,Canada,,Canada,7.0
Lepage Pierce,Canada,,Canada,7.0
Mcbride Brandon,Canada,,Canada,7.0
Smellie Gavin,Canada,,Canada,7.0
Staehli Julie-anne,Canada,,Canada,7.0
Van Buskirk Kate,Canada,,Canada,7.0
Yee Regan,Canada,,Canada,7.0
Seccafien Andrea,Canada,,Canada,7.0
Levins Cameron,Canada,,Canada,7.0
Nedow Tim,Canada,,Canada,7.0
Price Madeline,Canada,,Canada,7.0
Woodfine Tristan,Canada,,Canada,7.0
Weir Jillian,Canada,,Canada,7.0
Preisner Ben,Canada,,Canada,7.0
Stafford Lucia,Canada,,Canada,7.0
Warner Damian,Canada,,Canada,7.0
Watson Sage,Canada,,Canada,7.0
Pidhoresky Dayna,Canada,,Canada,7.0
Lovett Django,Canada,,Canada,7.0
Montcalm Noelle,Canada,,Canada,7.0
Newman Alysha,Canada,,Canada,7.0
Lalonde Genevieve,Canada,,Canada,7.0
Nettey Christabel,Canada,,Canada,7.0
Brown Joanna,Canada,,Canada,7.0
Kretz Amelie,Canada,,Canada,7.0
Sharpe Matthew,Canada,,Canada,7.0
Mislawchuk Tyler,Canada,,Canada,7.0
Daniels Haley,Canada,,,7.0
Tayler Michael,Canada,,,7.0
Smedley Cameron,Canada,,,7.0
Maheu Florence,Canada,,,7.0
Gaysinsky Daniel,Canada,,,7.0
Bellio Katrina,Canada,,Canada,7.0
Kisil Yuri,Canada,,Canada,7.0
Andison Bailey,Canada,,Canada,7.0
Knox Finlay,Canada,,Canada,7.0
Hayden Brent,Canada,,Canada,7.0
Cieplucha Tessa,Canada,,Canada,7.0
Masse Kylie,Canada,,Canada,7.0
Pickrem Sydney,Canada,,Canada,7.0
Sanchez Kayla,Canada,,Canada,7.0
Savard Katerine,Canada,,Canada,7.0
Liendo Edwards Joshua,Canada,,Canada,7.0
Mcintosh Summer,Canada,,Canada,7.0
Smith Kierra,Canada,,Canada,7.0
Wog Kelsey Lauren,Canada,,Canada,7.0
Smith Rebecca,Canada,,Canada,7.0
Mastromatteo Gabe,Canada,,Canada,7.0
Thormeyer Markus,Canada,,Canada,7.0
Macneil Margaret,Canada,,Canada,7.0
Pratt Cole,Canada,,Canada,7.0
Ruck Taylor,Canada,,Canada,7.0
Henderson Brooke,Canada,,,7.0
Conners Corey,Canada,,,7.0
Hughes Mackenzie,Canada,,,7.0
Sharp Alena,Canada,,,7.0
Fan Hau-li,Canada,,,7.0
Sanderson Kate Farley,Canada,,,7.0
Cournoyer Rene,Canada,,Canada,7.0
Black Elsabeth,Canada,,Canada,7.0
Moors Brooklyn,Canada,,Canada,7.0
Stewart Ava,Canada,,Canada,7.0
Olsen Shallon,Canada,,Canada,7.0
Yip Alannah,Canada,,,7.0
Mccoll Sean,Canada,,,7.0
Disera Peter,Canada,,,7.0
Pendrel Catharine,Canada,,,7.0
Smith Haley,Canada,,,7.0
Smith Samantha,Canada,,,7.0
Maclennan Rosannagh,Canada,,,7.0
Govinden Rodney,Seychelles,,,
Azemia Ned,Seychelles,,,
Bachmann Simon,Seychelles,,,
Passon Felicity,Seychelles,,,
Finesse Nantenaina,Seychelles,,,
Irnazarova Kamola,Uzbekistan,,Uzbekistan,3.0
Tashkenbaeva Sabina,Uzbekistan,,Uzbekistan,3.0
Ravshanbekova Dinara,Uzbekistan,,Uzbekistan,3.0
Shomuradova Nilufar,Uzbekistan,,Uzbekistan,3.0
Safoeva Sevara,Uzbekistan,,Uzbekistan,3.0
Rose Alex,Samoa,,,
Andreeva Iuliia,Kyrgyzstan,,,0.0
Assakalov Rustam,Uzbekistan,,,3.0
Ibragimov Magomed Idrisovitch,Uzbekistan,,,3.0
Berdimuratov Jalgasbay,Uzbekistan,,,3.0
Abdullaev Gulomjon,Uzbekistan,,,3.0
Abdurakhmonov Bekzod,Uzbekistan,,,3.0
Abdullaev Muminjon,Uzbekistan,,,3.0
Keneshbekov Nursultan,Kyrgyzstan,,,0.0
Maslova Darya,Kyrgyzstan,,,0.0
Tasmuradov Elmurat,Uzbekistan,,,3.0
Shapiev Javrail,Uzbekistan,,,3.0
Rafalovich Nikita,Uzbekistan,,,3.0
Rashitov Ulugbek,Uzbekistan,,,3.0
Osipova Svetlana,Uzbekistan,,,3.0
Tursunkulova Nigora,Uzbekistan,,,3.0
Khurramov Mukhammadkarim,Uzbekistan,,,3.0
Boltaboev Sharofiddin,Uzbekistan,,,3.0
Bobonov Davlat,Uzbekistan,,,3.0
Nurillaev Sardor,Uzbekistan,,,3.0
Lutfillaev Sharafuddin,Uzbekistan,,,3.0
Matniyazova Gulnoza,Uzbekistan,,,3.0
Oltiboev Bekmurod,Uzbekistan,,,3.0
Keldiyorova Diyora,Uzbekistan,,,3.0
Blazhevska Eminova Mia,North Macedonia,,,0.0
Derkoski Filip,North Macedonia,,,0.0
Percival Peniamina,Samoa,,,
Dzhuzupbekov Uzur,Kyrgyzstan,,,0.0
Akmataliev Ernazar,Kyrgyzstan,,,0.0
Azisbekov Atabek,Kyrgyzstan,,,0.0
Lazarev Aiaal,Kyrgyzstan,,,0.0
Zhumanazarova Meerim,Kyrgyzstan,,,0.0
Medet Kyzy Aiperi,Kyrgyzstan,,,0.0
Tynybekova Aisuluu,Kyrgyzstan,,,0.0
Sharshenbekov Zholaman,Kyrgyzstan,,,0.0
Makhmudov Akzhol,Kyrgyzstan,,,0.0
Jalolov Bakhodir,Uzbekistan,,,3.0
Abduraimov Elnur,Uzbekistan,,,3.0
Baturov Bobo-usmon,Uzbekistan,,,3.0
Kodirova Raykhona,Uzbekistan,,,3.0
Kakhramonov Fanat,Uzbekistan,,,3.0
Mirzakhalilov Mirazizbek,Uzbekistan,,,3.0
Tursunov Sanjar,Uzbekistan,,,3.0
Zoirov Shakhobidin,Uzbekistan,,,3.0
Yunusova Shakhnoza,Uzbekistan,,,3.0
Ruzmetov Dilshod,Uzbekistan,,,3.0
Rakhimova Tursunoy,Uzbekistan,,,3.0
Jovanoska Puliksenija,North Macedonia,,,0.0
Brankovski Borjan,North Macedonia,,,0.0
Cairns Anne,Samoa,,,
Clifton Tuva'a,Samoa,,,
Williams Rudolf,Samoa,,,
Rasulbekov Bekdoolot,Kyrgyzstan,,,0.0
Nurov Magomedgadji,North Macedonia,,,0.0
Kritinina Natalya,Uzbekistan,,,3.0
Tursunov Khurshidjon,Uzbekistan,,,3.0
Kubanychbekova Kanykei,Kyrgyzstan,,,0.0
Fakhrutdinova Alise,Uzbekistan,,,3.0
Savkin Alexander,Uzbekistan,,,3.0
Georgievski Dejan,North Macedonia,,,0.0
Kholmurzaev Shakhboz,Uzbekistan,,,3.0
Safaroliyev Sobirjon,Uzbekistan,,,3.0
Ah Tong Marion Faustino,Samoa,,,
Plodzicki-faoagali Ato Leau,Samoa,,,
Rakhmatova Dilnoza,Uzbekistan,,,3.0
Zokirova Nilufar,Uzbekistan,,,3.0
Dayibekova Zaynab,Uzbekistan,,,3.0
Khakimova Malika,Uzbekistan,,,3.0
Mamutov Sherzod,Uzbekistan,,,3.0
Khodjaev Sukhrob,Uzbekistan,,,3.0
Chusovitina Oksana,Uzbekistan,,,3.0
Khudoyarova Roksana,Uzbekistan,,,3.0
Abdurakhimov Rasuljon,Uzbekistan,,,3.0
Voronina Ekaterina,Uzbekistan,,,3.0
Radzivil Svetlana,Uzbekistan,,,3.0
Kurbanov Ruslan,Uzbekistan,,,3.0
Sadullayeva Safina,Uzbekistan,,,3.0
Reznichenko Darya,Uzbekistan,,,3.0
Rexhepi Arbresha,North Macedonia,,,0.0
Petrashov Denis,Kyrgyzstan,,,0.0
Stojoski Jovan,North Macedonia,,,0.0
Leilua Eroni,Samoa,,,
Istomin Denis,Uzbekistan,,,3.0
Khalmuratov Muradjan,Uzbekistan,,,3.0
Zabelinskaya Olga,Uzbekistan,,,3.0
Djuraev Akbar,Uzbekistan,,,3.0
Ergashev Adkhamjon,Uzbekistan,,,3.0
Fayzullaeva Kumushkhon,Uzbekistan,,,3.0
Nabieva Muattar,Uzbekistan,,,3.0
Zoloev Vladimir,Kyrgyzstan,,,0.0
Orsag Jiri,Czech Republic,,,4.0
Gdula Lukas,Czech Republic,,Czech Republic,4.0
Gillarova Irena,Czech Republic,,Czech Republic,4.0
Hlavac Vit,Czech Republic,,Czech Republic,4.0
Helcelet Adam Sebastian,Czech Republic,,Czech Republic,4.0
Durdiakova Tereza,Czech Republic,,Czech Republic,4.0
Hejnova Zuzana,Czech Republic,,Czech Republic,4.0
Cervenkova Marketa,Czech Republic,,Czech Republic,4.0
Drahotova Anezka,Czech Republic,,Czech Republic,4.0
Jirka Jan,Czech Republic,,Czech Republic,4.0
Hrochova Tereza,Czech Republic,,Czech Republic,4.0
Desensky Michal,Czech Republic,,Czech Republic,4.0
Joglova Marcela,Czech Republic,,Czech Republic,4.0
Tesar Jan,Czech Republic,,Czech Republic,4.0
Stanek Tomas,Czech Republic,,Czech Republic,4.0
Stewartova Moira,Czech Republic,,Czech Republic,4.0
Malikova Barbora,Czech Republic,,Czech Republic,4.0
Vadlejch Jakub,Czech Republic,,Czech Republic,4.0
Maki Kristiina,Czech Republic,,Czech Republic,4.0
Vrzalova Simona,Czech Republic,,Czech Republic,4.0
Spotakova Barbora,Czech Republic,,Czech Republic,4.0
Vondrova Lada,Czech Republic,,Czech Republic,4.0
Vrabcova Nyvltova Eva,Czech Republic,,Czech Republic,4.0
Vesely Vitezslav,Czech Republic,,Czech Republic,4.0
Mezulianikova Diana,Czech Republic,,Czech Republic,4.0
Muller Vit,Czech Republic,,Czech Republic,4.0
Malacova Romana,Czech Republic,,Czech Republic,4.0
Ogrodnikova Nikola,Czech Republic,,Czech Republic,4.0
Maslak Pavel,Czech Republic,,Czech Republic,4.0
Sykora Jiri,Czech Republic,,Czech Republic,4.0
Sorm Patrik,Czech Republic,,Czech Republic,4.0
